lat,lon,type,title,link
54.3140693,18.5874832,sport,PRO Sport Wojciech Rząsa Gdańska Akademia Pływania - nauka pływania dla dzieci i dorosłych,https://www.google.com/maps/place/PRO+Sport+Wojciech+Rz%C4%85sa+Gda%C5%84ska+Akademia+P%C5%82ywania+-+nauka+p%C5%82ywania+dla+dzieci+i+doros%C5%82ych/data=!4m7!3m6!1s0x46fd77772931528f:0x436a31bfd4db86ba!8m2!3d54.3140693!4d18.5874832!16s%2Fg%2F11fll9yclb!19sChIJj1IxKXd3_UYRuobb1L8xakM?authuser=0&hl=en&rclk=1
54.2604904,18.6389863,sport,Sklep Alex Sport,https://www.google.com/maps/place/Sklep+Alex+Sport/data=!4m7!3m6!1s0x46fd7052fef51a89:0xf3494f7f4a4eefe8!8m2!3d54.2604904!4d18.6389863!16s%2Fg%2F11h0vqxyln!19sChIJiRr1_lJw_UYR6O9OSn9PSfM?authuser=0&hl=en&rclk=1
54.337554,18.828018,sport,Przystań Wiślinka,https://www.google.com/maps/place/Przysta%C5%84+Wi%C5%9Blinka/data=!4m7!3m6!1s0x46fd6ce3a57cb7bf:0x9fc6552b32ae6053!8m2!3d54.337554!4d18.828018!16s%2Fg%2F11ggmb2_4f!19sChIJv7d8peNs_UYRU2CuMitVxp8?authuser=0&hl=en&rclk=1
54.2659801,18.4706582,sport,TTI-SPORTS - PROFESJONALNA ODZIEŻ MOTOCYKLOWA,https://www.google.com/maps/place/TTI-SPORTS+-+PROFESJONALNA+ODZIE%C5%BB+MOTOCYKLOWA/data=!4m7!3m6!1s0x46fd77bdc2de6e9f:0x944eb2cc95ea0c03!8m2!3d54.2659801!4d18.4706582!16s%2Fg%2F1tdy7rxd!19sChIJn27ewr13_UYRAwzqlcyyTpQ?authuser=0&hl=en&rclk=1
54.3112287,18.4697174,sport,Boisko w Sulminie,https://www.google.com/maps/place/Boisko+w+Sulminie/data=!4m7!3m6!1s0x46fd77e7cbaf9caf:0xdfb7e94ed517a703!8m2!3d54.3112287!4d18.4697174!16s%2Fg%2F11g0h45frg!19sChIJr5yvy-d3_UYRA6cX1U7pt98?authuser=0&hl=en&rclk=1
54.3086406,18.5663836,sport,"Pablo Unltd, pablounltd - sporty walki, MMA, kickboxing, boks Gdańsk","https://www.google.com/maps/place/Pablo+Unltd,+pablounltd+-+sporty+walki,+MMA,+kickboxing,+boks+Gda%C5%84sk/data=!4m7!3m6!1s0x46fd772b74e8ccbd:0x9ee18010cd18b40f!8m2!3d54.3086406!4d18.5663836!16s%2Fg%2F11fhwkq72p!19sChIJvczodCt3_UYRD7QYzRCA4Z4?authuser=0&hl=en&rclk=1"
54.3078374,18.5634509,sport,GKS Kowale juniorzy,https://www.google.com/maps/place/GKS+Kowale+juniorzy/data=!4m7!3m6!1s0x46fd77e415d6802f:0x3f40159a9827c559!8m2!3d54.3078374!4d18.5634509!16s%2Fg%2F11jydzy49z!19sChIJL4DWFeR3_UYRWcUnmJoVQD8?authuser=0&hl=en&rclk=1
54.3088875,18.5625924,sport,Akademia Piłkarska Kowale,https://www.google.com/maps/place/Akademia+Pi%C5%82karska+Kowale/data=!4m7!3m6!1s0x46fd77a2a6a78023:0x5c4cae9b993b6915!8m2!3d54.3088875!4d18.5625924!16s%2Fg%2F11jh1w2ght!19sChIJI4CnpqJ3_UYRFWk7mZuuTFw?authuser=0&hl=en&rclk=1
54.313485,18.5898311,sport,🏅 MySportPlus - Nauka pływania Gdańsk dla dzieci i dorosłych | Obozy i półkolonie lato 2022,https://www.google.com/maps/place/%F0%9F%8F%85+MySportPlus+-+Nauka+p%C5%82ywania+Gda%C5%84sk+dla+dzieci+i+doros%C5%82ych+%7C+Obozy+i+p%C3%B3%C5%82kolonie+lato+2022/data=!4m7!3m6!1s0x46fd73f10c9422a7:0x8e7cce1fc6150d52!8m2!3d54.313485!4d18.5898311!16s%2Fg%2F11g22ywjcs!19sChIJpyKUDPFz_UYRUg0Vxh_OfI4?authuser=0&hl=en&rclk=1
54.3199541,18.6358266,sport,Obozy Sportfun,https://www.google.com/maps/place/Obozy+Sportfun/data=!4m7!3m6!1s0x46fd73dd2c92454b:0x75a2be2014df0c74!8m2!3d54.3199541!4d18.6358266!16s%2Fg%2F11hzjy_b51!19sChIJS0WSLN1z_UYRdAzfFCC-onU?authuser=0&hl=en&rclk=1
54.2658441,18.6315825,sport,Martes Sport PRO,https://www.google.com/maps/place/Martes+Sport+PRO/data=!4m7!3m6!1s0x46fd71aa959dbe1b:0x9eefe99ccf99e366!8m2!3d54.2658441!4d18.6315825!16s%2Fg%2F11gbk3lbc1!19sChIJG76dlapx_UYRZuOZz5zp754?authuser=0&hl=en&rclk=1
54.2601372,18.6399176,sport,Alex-Sport. Czarnecka A.,https://www.google.com/maps/place/Alex-Sport.+Czarnecka+A./data=!4m7!3m6!1s0x46fd7052f62e8cd9:0xea2f9f7e56526f39!8m2!3d54.2601372!4d18.6399176!16s%2Fg%2F1ttdx41x!19sChIJ2Ywu9lJw_UYROW9SVn6fL-o?authuser=0&hl=en&rclk=1
54.31401,18.7420819,sport,Taurus Sea Power Sp. o.o.,https://www.google.com/maps/place/Taurus+Sea+Power+Sp.+o.o./data=!4m7!3m6!1s0x46fd74b768dbce13:0xcc7e8d26e3ea2287!8m2!3d54.31401!4d18.7420819!16s%2Fg%2F11b7lmbl7v!19sChIJE87baLd0_UYRhyLq4yaNfsw?authuser=0&hl=en&rclk=1
54.2573111,18.6352024,sport,Sabat Lucyna Kowalczyk,https://www.google.com/maps/place/Sabat+Lucyna+Kowalczyk/data=!4m7!3m6!1s0x46fd7051fdb9179b:0x140376251dafb04c!8m2!3d54.2573111!4d18.6352024!16s%2Fg%2F1tcyjr0p!19sChIJmxe5_VFw_UYRTLCvHSV2AxQ?authuser=0&hl=en&rclk=1
54.3106962,18.9223468,sport,Stajnia Rajdowa Przegalina,https://www.google.com/maps/place/Stajnia+Rajdowa+Przegalina/data=!4m7!3m6!1s0x46fd6b1350b26049:0x3addfa56a3e8c866!8m2!3d54.3106962!4d18.9223468!16s%2Fg%2F11tdtn9jt0!19sChIJSWCyUBNr_UYRZsjoo1b63To?authuser=0&hl=en&rclk=1
54.2942008,18.5273249,sport,Pumptrack Bąkowo,https://www.google.com/maps/place/Pumptrack+B%C4%85kowo/data=!4m7!3m6!1s0x46fd76ee31b7af81:0xc3caa11d2a2186d4!8m2!3d54.2942008!4d18.5273249!16s%2Fg%2F11gcqx5fbc!19sChIJga-3Me52_UYR1IYhKh2hysM?authuser=0&hl=en&rclk=1
54.275114,18.4680649,sport,Myszkier-Turbo Wojciech Myszkier,https://www.google.com/maps/place/Myszkier-Turbo+Wojciech+Myszkier/data=!4m7!3m6!1s0x46fd77bc81e2cecf:0x5b5bf98a5c5e7ac6!8m2!3d54.275114!4d18.4680649!16s%2Fg%2F1ptx_5s7t!19sChIJz87igbx3_UYRxnpeXIr5W1s?authuser=0&hl=en&rclk=1
54.286116,18.4128836,sport,Stajnia nad stawem,https://www.google.com/maps/place/Stajnia+nad+stawem/data=!4m7!3m6!1s0x46fd9dcbaa4aa7c3:0x501c173f8cc96520!8m2!3d54.286116!4d18.4128836!16s%2Fg%2F11pcbwt52k!19sChIJw6dKqsud_UYRIGXJjD8XHFA?authuser=0&hl=en&rclk=1
54.277316,18.4148963,sport,Plaża Łapino,https://www.google.com/maps/place/Pla%C5%BCa+%C5%81apino/data=!4m7!3m6!1s0x46fd9dd9c8734f1d:0xca556a1759a5ebde!8m2!3d54.277316!4d18.4148963!16s%2Fg%2F11kgc723w3!19sChIJHU9zyNmd_UYR3uulWRdqVco?authuser=0&hl=en&rclk=1
54.2606863,18.6601608,sport,STR Motor Sport,https://www.google.com/maps/place/STR+Motor+Sport/data=!4m7!3m6!1s0x46fd71b55bf3552b:0x3484b643155e8f7!8m2!3d54.2606863!4d18.6601608!16s%2Fg%2F11c21mzvkh!19sChIJK1XzW7Vx_UYR9-hVMWRLSAM?authuser=0&hl=en&rclk=1
54.248781,18.8454349,sport,Szkoła Podstawowa im. Henryka Sienkiewicza w Cedrach Wielkich,https://www.google.com/maps/place/Szko%C5%82a+Podstawowa+im.+Henryka+Sienkiewicza+w+Cedrach+Wielkich/data=!4m7!3m6!1s0x46fd6975981ccb93:0x2f534cd94e16ee7c!8m2!3d54.248781!4d18.8454349!16s%2Fg%2F11gr1b24cw!19sChIJk8scmHVp_UYRfO4WTtlMUy8?authuser=0&hl=en&rclk=1
54.2684277,18.4753176,sport,Akademia Sportu Kolbudy,https://www.google.com/maps/place/Akademia+Sportu+Kolbudy/data=!4m7!3m6!1s0x46fd77a2f5fc6521:0x9decaca4c3e4ae4e!8m2!3d54.2684277!4d18.4753176!16s%2Fg%2F12mq2sqjk!19sChIJIWX89aJ3_UYRTq7kw6Ss7J0?authuser=0&hl=en&rclk=1
54.2772955,18.4773929,sport,Orlik,https://www.google.com/maps/place/Orlik/data=!4m7!3m6!1s0x46fd770ad66c01bd:0x59e57c1b46c7e379!8m2!3d54.2772955!4d18.4773929!16s%2Fg%2F11rw6m4jxx!19sChIJvQFs1gp3_UYReePHRht85Vk?authuser=0&hl=en&rclk=1
54.2772799,18.4556536,sport,Kolbudzki Mały Zbiornik Wodny,https://www.google.com/maps/place/Kolbudzki+Ma%C5%82y+Zbiornik+Wodny/data=!4m7!3m6!1s0x46fd77bec6889601:0x55e51a72a21ad18!8m2!3d54.2772799!4d18.4556536!16s%2Fg%2F11ffvdbb17!19sChIJAZaIxr53_UYRGK0hKqdRXgU?authuser=0&hl=en&rclk=1
54.2576765,18.6351707,sport,Restauracja sevenSPORTS,https://www.google.com/maps/place/Restauracja+sevenSPORTS/data=!4m7!3m6!1s0x46fd71b4ea49ce69:0xef5793fedc32154f!8m2!3d54.2576765!4d18.6351707!16s%2Fg%2F1ptwc0s8l!19sChIJac5J6rRx_UYRTxUy3P6TV-8?authuser=0&hl=en&rclk=1
51.9537505,19.1343786,sport,Sport z Pasji - Sklep Sportowy,https://www.google.com/maps/place/Sport+z+Pasji+-+Sklep+Sportowy/data=!4m7!3m6!1s0x80d9c1d83d8b2bf:0x754fdd46e1de503b!8m2!3d51.9537505!4d19.1343786!16s%2Fg%2F11s81h99_s!19sChIJv7LYgx2cDQgRO1De4UbdT3U?authuser=0&hl=en&rclk=1
54.2738916,18.7740217,sport,Boisko szkolne,https://www.google.com/maps/place/Boisko+szkolne/data=!4m7!3m6!1s0x46fd6f286d2979dd:0x6ff367c4ca5007f2!8m2!3d54.2738916!4d18.7740217!16s%2Fg%2F11t495zvth!19sChIJ3XkpbShv_UYR8gdQysRn828?authuser=0&hl=en&rclk=1
54.435368,18.418612,silownia,Modelscy Sport Club,https://www.google.com/maps/place/Modelscy+Sport+Club/data=!4m7!3m6!1s0x46fda1e23d645f5b:0x3dc2ebabd0ae56e7!8m2!3d54.435368!4d18.418612!16s%2Fg%2F11b6zptsk7!19sChIJW19kPeKh_UYR51au0Kvrwj0?authuser=0&hl=en&rclk=1
54.4614766,18.4505889,silownia,Premium Fitness&Gym Gdynia,https://www.google.com/maps/place/Premium+Fitness%26Gym+Gdynia/data=!4m7!3m6!1s0x46fda1a9cfb27a9f:0xab5177c658b0ea53!8m2!3d54.4614766!4d18.4505889!16s%2Fg%2F11hz_543pk!19sChIJn3qyz6mh_UYRU-qwWMZ3Uas?authuser=0&hl=en&rclk=1
54.4738355,18.4746581,silownia,Fitness Klub ZDROFIT Gdynia - Karwiny,https://www.google.com/maps/place/Fitness+Klub+ZDROFIT+Gdynia+-+Karwiny/data=!4m7!3m6!1s0x46fda1bf753d1f5b:0x95a7b8e5c20290e4!8m2!3d54.4738355!4d18.4746581!16s%2Fg%2F11h9hk8y6m!19sChIJWx89db-h_UYR5JACwuW4p5U?authuser=0&hl=en&rclk=1
54.4328044,18.4804677,silownia,Klub fitness UP - Gdańsk Osowa,https://www.google.com/maps/place/Klub+fitness+UP+-+Gda%C5%84sk+Osowa/data=!4m7!3m6!1s0x46fda02f7cf7d3dd:0xa37289d8d94e2710!8m2!3d54.4328044!4d18.4804677!16s%2Fg%2F11bwm4t8sy!19sChIJ3dP3fC-g_UYRECdO2diJcqM?authuser=0&hl=en&rclk=1
54.500053,18.4372643,silownia,Fitness Klub ZDROFIT Gdynia - Chwarzno,https://www.google.com/maps/place/Fitness+Klub+ZDROFIT+Gdynia+-+Chwarzno/data=!4m7!3m6!1s0x46fda3e0325dc0af:0x7a9d3abb3d84fbe1!8m2!3d54.500053!4d18.4372643!16s%2Fg%2F11b6zt8bnj!19sChIJr8BdMuCj_UYR4fuEPbs6nXo?authuser=0&hl=en&rclk=1
54.4722839,18.5189464,silownia,Centrum Fitness Gdynia,https://www.google.com/maps/place/Centrum+Fitness+Gdynia/data=!4m7!3m6!1s0x46fda0f2372037c5:0xe130ba4cc9d01737!8m2!3d54.4722839!4d18.5189464!16s%2Fg%2F11bw3ftck7!19sChIJxTcgN_Kg_UYRNxfQyUy6MOE?authuser=0&hl=en&rclk=1
54.4465369,18.4254032,silownia,Fit Medica,https://www.google.com/maps/place/Fit+Medica/data=!4m7!3m6!1s0x46fd9ea0c5bf29dd:0xbd157b5a20508a80!8m2!3d54.4465369!4d18.4254032!16s%2Fg%2F1hjglwwbb!19sChIJ3Sm_xaCe_UYRgIpQIFp7Fb0?authuser=0&hl=en&rclk=1
54.388222,18.3835227,silownia,Good Luck Club Banino,https://www.google.com/maps/place/Good+Luck+Club+Banino/data=!4m7!3m6!1s0x46fd9edbdc669faf:0xc33125f2550a4046!8m2!3d54.388222!4d18.3835227!16s%2Fg%2F11b6zq_d46!19sChIJr59m3Nue_UYRRkAKVfIlMcM?authuser=0&hl=en&rclk=1
54.4039409,18.5714547,silownia,CityFit,https://www.google.com/maps/place/CityFit/data=!4m7!3m6!1s0x46fd752e8e7ea7f1:0x19f5d693839e7c4e!8m2!3d54.4039409!4d18.5714547!16s%2Fg%2F11cmr01lhs!19sChIJ8ad-ji51_UYRTnyeg5PW9Rk?authuser=0&hl=en&rclk=1
54.5031548,18.5315364,silownia,Zdrofit,https://www.google.com/maps/place/Zdrofit/data=!4m7!3m6!1s0x46fda0cd93030ee9:0x7051a8385a9300a6!8m2!3d54.5031548!4d18.5315364!16s%2Fg%2F11cjkp_9gv!19sChIJ6Q4Dk82g_UYRpgCTWjioUXA?authuser=0&hl=en&rclk=1
54.3992272,18.5762208,silownia,Zdrofit Gdańsk - Alchemia,https://www.google.com/maps/place/Zdrofit+Gda%C5%84sk+-+Alchemia/data=!4m7!3m6!1s0x46fd7599f48ff897:0x285f8607708176d1!8m2!3d54.3992272!4d18.5762208!16s%2Fg%2F1ptxgrzf9!19sChIJl_iP9Jl1_UYR0XaBcAeGXyg?authuser=0&hl=en&rclk=1
54.522221,18.5434721,silownia,Fitness Klub ZDROFIT Gdynia - Plac Kaszubski,https://www.google.com/maps/place/Fitness+Klub+ZDROFIT+Gdynia+-+Plac+Kaszubski/data=!4m7!3m6!1s0x46fda724aa8ada53:0x1f230f9100b5186e!8m2!3d54.522221!4d18.5434721!16s%2Fg%2F11cly5b20w!19sChIJU9qKqiSn_UYRbhi1AJEPIx8?authuser=0&hl=en&rclk=1
54.4119683,18.6024734,silownia,Fitness Klub ZDROFIT Gdańsk - Przymorze,https://www.google.com/maps/place/Fitness+Klub+ZDROFIT+Gda%C5%84sk+-+Przymorze/data=!4m7!3m6!1s0x46fd0bd175185a21:0x44395510a64d48e!8m2!3d54.4119683!4d18.6024734!16s%2Fg%2F11f8ljbqlh!19sChIJIVoYddEL_UYRjtRkClGVQwQ?authuser=0&hl=en&rclk=1
54.4675652,18.4876974,silownia,ACTIV Studio Recreation FIKAKOWO,https://www.google.com/maps/place/ACTIV+Studio+Recreation+FIKAKOWO/data=!4m7!3m6!1s0x46fda0554e623a63:0xf1a6cf35d05e5e4e!8m2!3d54.4675652!4d18.4876974!16s%2Fg%2F11clsxyftw!19sChIJYzpiTlWg_UYRTl5e0DXPpvE?authuser=0&hl=en&rclk=1
54.4741461,18.5144881,silownia,BODY CENTER - Gdynia,https://www.google.com/maps/place/BODY+CENTER+-+Gdynia/data=!4m7!3m6!1s0x46fda0f1b559d7f9:0x8a7ded3d2143d5d7!8m2!3d54.4741461!4d18.5144881!16s%2Fg%2F11b6_n7sc2!19sChIJ-ddZtfGg_UYR19VDIT3tfYo?authuser=0&hl=en&rclk=1
54.471384,18.4607579,silownia,ACTIV Studio Recreation DĄBROWA,https://www.google.com/maps/place/ACTIV+Studio+Recreation+D%C4%84BROWA/data=!4m7!3m6!1s0x46fda1a095a02af1:0x9424c2c09429f87f!8m2!3d54.471384!4d18.4607579!16s%2Fg%2F11clyvrl5f!19sChIJ8SqglaCh_UYRf_gplMDCJJQ?authuser=0&hl=en&rclk=1
54.4572677,18.5352953,silownia,Pit Gym Siłownia,https://www.google.com/maps/place/Pit+Gym+Si%C5%82ownia/data=!4m7!3m6!1s0x46fda07cc3c220a3:0x7b853912ad9af1bc!8m2!3d54.4572677!4d18.5352953!16s%2Fg%2F1hc4s5c15!19sChIJoyDCw3yg_UYRvPGarRI5hXs?authuser=0&hl=en&rclk=1
54.4743043,18.5519425,silownia,Calypso Fitness i Siłownia Gdynia Klif,https://www.google.com/maps/place/Calypso+Fitness+i+Si%C5%82ownia+Gdynia+Klif/data=!4m7!3m6!1s0x46fda137d0148c19:0x6e4fa127cee223ef!8m2!3d54.4743043!4d18.5519425!16s%2Fg%2F11gh6bxgmj!19sChIJGYwU0Deh_UYR7yPiziehT24?authuser=0&hl=en&rclk=1
54.445755,18.55059,silownia,CENTRUM SOPOT,https://www.google.com/maps/place/CENTRUM+SOPOT/data=!4m7!3m6!1s0x46fd0a9cb0b4ce9f:0xc7bc5755cc042bc0!8m2!3d54.445755!4d18.55059!16s%2Fg%2F1tpln_sw!19sChIJn860sJwK_UYRwCsEzFVXvMc?authuser=0&hl=en&rclk=1
54.4416285,18.5620849,silownia,Klub Fitness ZDROFIT Sopot - Sopot Centrum,https://www.google.com/maps/place/Klub+Fitness+ZDROFIT+Sopot+-+Sopot+Centrum/data=!4m7!3m6!1s0x46fd0a90e3470949:0xe2713afd759ca0e2!8m2!3d54.4416285!4d18.5620849!16s%2Fg%2F11gbfd9rkn!19sChIJSQlH45AK_UYR4qCcdf06ceI?authuser=0&hl=en&rclk=1
54.4482863,18.5554385,silownia,Siłownia pod chmurką,https://www.google.com/maps/place/Si%C5%82ownia+pod+chmurk%C4%85/data=!4m7!3m6!1s0x46fd0bb369ebc8b9:0xac17bd36454ffa98!8m2!3d54.4482863!4d18.5554385!16s%2Fg%2F11j99qj4wp!19sChIJucjrabML_UYRmPpPRTa9F6w?authuser=0&hl=en&rclk=1
54.4198083,18.5621899,silownia,Akademos - Fitness Klub,https://www.google.com/maps/place/Akademos+-+Fitness+Klub/data=!4m7!3m6!1s0x46fd0ac835ce2f91:0x320accf973d92f83!8m2!3d54.4198083!4d18.5621899!16s%2Fg%2F1v82_sx0!19sChIJkS_ONcgK_UYRgy_Zc_nMCjI?authuser=0&hl=en&rclk=1
54.4340056,18.5635448,silownia,Community Fitness 3miasto,https://www.google.com/maps/place/Community+Fitness+3miasto/data=!4m7!3m6!1s0x46fd0a95f49d43af:0x98a34db7eaed4dd3!8m2!3d54.4340056!4d18.5635448!16s%2Fg%2F1pxwqb6xp!19sChIJr0Od9JUK_UYR003t6rdNo5g?authuser=0&hl=en&rclk=1
54.4474588,18.5683975,silownia,SmartGym: Gdańsk Gdynia Sopot,https://www.google.com/maps/place/SmartGym:+Gda%C5%84sk+Gdynia+Sopot/data=!4m7!3m6!1s0x46fd0a90372e30f7:0x205b0788cbed1206!8m2!3d54.4474588!4d18.5683975!16s%2Fg%2F11fm16dhbr!19sChIJ9zAuN5AK_UYRBhLty4gHWyA?authuser=0&hl=en&rclk=1
54.446682,18.569163,silownia,Sheraton Sopot Spa,https://www.google.com/maps/place/Sheraton+Sopot+Spa/data=!4m7!3m6!1s0x46fd0a8e63a06713:0x4c2165056ea26daa!8m2!3d54.446682!4d18.569163!16s%2Fg%2F11c5stvtl8!19sChIJE2egY44K_UYRqm2ibgVlIUw?authuser=0&hl=en&rclk=1
54.4400581,18.4566484,silownia,Centrum Rekreacji Studio Nr 1,https://www.google.com/maps/place/Centrum+Rekreacji+Studio+Nr+1/data=!4m7!3m6!1s0x46fda029d2d823d1:0x2201d6ca9e65346e!8m2!3d54.4400581!4d18.4566484!16s%2Fg%2F1yfh_k0f_!19sChIJ0SPY0img_UYRbjRlnsrWASI?authuser=0&hl=en&rclk=1
54.4286593,18.4683796,silownia,Taurus,https://www.google.com/maps/place/Taurus/data=!4m7!3m6!1s0x46fda02a2a486585:0xf864dc032293fb12!8m2!3d54.4286593!4d18.4683796!16s%2Fg%2F1tg59sz9!19sChIJhWVIKiqg_UYREvuTIgPcZPg?authuser=0&hl=en&rclk=1
54.431072,18.473274,silownia,Gregor Gym,https://www.google.com/maps/place/Gregor+Gym/data=!4m7!3m6!1s0x46fda1b92c2739fd:0x383154c27e0cef67!8m2!3d54.431072!4d18.473274!16s%2Fg%2F11h0b99h2j!19sChIJ_TknLLmh_UYRZ-8MfsJUMTg?authuser=0&hl=en&rclk=1
54.4017988,18.5792583,silownia,All For Body,https://www.google.com/maps/place/All+For+Body/data=!4m7!3m6!1s0x46fd75299c22a2dd:0x4df7a53ae2b302b2!8m2!3d54.4017988!4d18.5792583!16s%2Fg%2F11ggrbxbzt!19sChIJ3aIinCl1_UYRsgKz4jql900?authuser=0&hl=en&rclk=1
54.4223169,18.5820279,silownia,"Siłownia ""Pod chmurką""",https://www.google.com/maps/place/Si%C5%82ownia+%22Pod+chmurk%C4%85%22/data=!4m7!3m6!1s0x46fd0adad89dd9eb:0x7446c00c29c5d0a!8m2!3d54.4223169!4d18.5820279!16s%2Fg%2F11c1vqnnjt!19sChIJ69md2NoK_UYRCl2cwgBsRAc?authuser=0&hl=en&rclk=1
54.421579,18.5687783,silownia,Body Club Centrum Rekreacyjno-Kulturystyczne i Fitness,https://www.google.com/maps/place/Body+Club+Centrum+Rekreacyjno-Kulturystyczne+i+Fitness/data=!4m7!3m6!1s0x46fd0acf715b3c8f:0x3f1afcfd2fbbcd9f!8m2!3d54.421579!4d18.5687783!16s%2Fg%2F1tdb7jh_!19sChIJjzxbcc8K_UYRn827L_38Gj8?authuser=0&hl=en&rclk=1
54.4289637,18.5904468,silownia,Marina Wellness Center swimming pool,https://www.google.com/maps/place/Marina+Wellness+Center+swimming+pool/data=!4m7!3m6!1s0x46fd0add8ff75053:0x70bf976ec8e4c18a!8m2!3d54.4289637!4d18.5904468!16s%2Fg%2F1tf8rsxz!19sChIJU1D3j90K_UYRisHkyG6Xv3A?authuser=0&hl=en&rclk=1
54.391556,18.5692393,silownia,MOVEGYM - Studio Treningowe,https://www.google.com/maps/place/MOVEGYM+-+Studio+Treningowe/data=!4m7!3m6!1s0x46fd75555d10940d:0x3860c214aa03de0!8m2!3d54.391556!4d18.5692393!16s%2Fg%2F11p0ckhn6m!19sChIJDZQQXVV1_UYR4D2gSiEMhgM?authuser=0&hl=en&rclk=1
54.4213647,18.4745367,silownia,Siłownia zewnętrzna,https://www.google.com/maps/place/Si%C5%82ownia+zewn%C4%99trzna/data=!4m7!3m6!1s0x46fd9f22b439ba8f:0xba3757c05f3826ed!8m2!3d54.4213647!4d18.4745367!16s%2Fg%2F11fhyqfcv2!19sChIJj7o5tCKf_UYR7SY4X8BXN7o?authuser=0&hl=en&rclk=1
54.4263726,18.4799098,silownia,Impuls Zdrowia,https://www.google.com/maps/place/Impuls+Zdrowia/data=!4m7!3m6!1s0x46fda19fc088113d:0x6cf91280a6884673!8m2!3d54.4263726!4d18.4799098!16s%2Fg%2F11h1djd8s8!19sChIJPRGIwJ-h_UYRc0aIpoAS-Ww?authuser=0&hl=en&rclk=1
54.3850873,18.5760858,silownia,Siłownia na Wolnym Powietrzu,https://www.google.com/maps/place/Si%C5%82ownia+na+Wolnym+Powietrzu/data=!4m7!3m6!1s0x46fd74e08be07f41:0xec9d063d8233d557!8m2!3d54.3850873!4d18.5760858!16s%2Fg%2F11c4gd_c_b!19sChIJQX_gi-B0_UYRV9Uzgj0Gnew?authuser=0&hl=en&rclk=1
54.4095818,18.5908366,silownia,Calypso Fitness i Siłownia,https://www.google.com/maps/place/Calypso+Fitness+i+Si%C5%82ownia/data=!4m7!3m6!1s0x46fd0b2b1d21c681:0x7ad8593c392e10fb!8m2!3d54.4095818!4d18.5908366!16s%2Fg%2F1ptzkclyj!19sChIJgcYhHSsL_UYR-xAuOTxZ2Ho?authuser=0&hl=en&rclk=1
54.3998717,18.5913089,silownia,Klub fitness i Siłownia Total Fitness Gdańsk,https://www.google.com/maps/place/Klub+fitness+i+Si%C5%82ownia+Total+Fitness+Gda%C5%84sk/data=!4m7!3m6!1s0x46fd75a797cf308d:0xb088a864abf1d590!8m2!3d54.3998717!4d18.5913089!16s%2Fg%2F11h38h9v3n!19sChIJjTDPl6d1_UYRkNXxq2SoiLA?authuser=0&hl=en&rclk=1
54.3395513,18.5558479,silownia,Gym & Fitness Gdańsk - Good Luck Club,https://www.google.com/maps/place/Gym+%26+Fitness+Gda%C5%84sk+-+Good+Luck+Club/data=!4m7!3m6!1s0x46fd74375d2f00d5:0x7822e1414613962c!8m2!3d54.3395513!4d18.5558479!16s%2Fg%2F1ts1lbft!19sChIJ1QAvXTd0_UYRLJYTRkHhIng?authuser=0&hl=en&rclk=1
54.3906056,18.5875471,silownia,Siłownia Total Fitness Gdańsk,https://www.google.com/maps/place/Si%C5%82ownia+Total+Fitness+Gda%C5%84sk/data=!4m7!3m6!1s0x46fd749449c99c55:0xb298c8793401ef7d!8m2!3d54.3906056!4d18.5875471!16s%2Fg%2F1hc0x8v2n!19sChIJVZzJSZR0_UYRfe8BNHnImLI?authuser=0&hl=en&rclk=1
54.4023529,18.5979628,silownia,Atleta. Miejski Klub Sportowy,https://www.google.com/maps/place/Atleta.+Miejski+Klub+Sportowy/data=!4m7!3m6!1s0x46fd74d253eb3661:0xedd3bdd47fbf73da!8m2!3d54.4023529!4d18.5979628!16s%2Fg%2F1tmpcmnk!19sChIJYTbrU9J0_UYR2nO_f9S90-0?authuser=0&hl=en&rclk=1
54.4090133,18.6369747,silownia,Jungle Gym,https://www.google.com/maps/place/Jungle+Gym/data=!4m7!3m6!1s0x46fd0b0fd55912b5:0x11624e682d87b21b!8m2!3d54.4090133!4d18.6369747!16s%2Fg%2F11q8sk4bz7!19sChIJtRJZ1Q8L_UYRG7KHLWhOYhE?authuser=0&hl=en&rclk=1
54.401212,18.6730959,silownia,Port Fitness,https://www.google.com/maps/place/Port+Fitness/data=!4m7!3m6!1s0x46fd0d0ee0b42993:0xe180380e3f192ec8!8m2!3d54.401212!4d18.6730959!16s%2Fg%2F11fb0889zg!19sChIJkym04A4N_UYRyC4ZPw44gOE?authuser=0&hl=en&rclk=1
54.3722991,18.6341438,silownia,FitYard,https://www.google.com/maps/place/FitYard/data=!4m7!3m6!1s0x46fd7361e40c1ed7:0xf6e7a6256d9dcbd8!8m2!3d54.3722991!4d18.6341438!16s%2Fg%2F11cn9r7j66!19sChIJ1x4M5GFz_UYR2MudbSWm5_Y?authuser=0&hl=en&rclk=1
54.3772561,18.6238052,silownia,Siłownia kalisteniczna,https://www.google.com/maps/place/Si%C5%82ownia+kalisteniczna/data=!4m7!3m6!1s0x46fd74985ff7afc7:0x683c6ed2ec4917a5!8m2!3d54.3772561!4d18.6238052!16s%2Fg%2F11fy4hcgm8!19sChIJx6_3X5h0_UYRpRdJ7NJuPGg?authuser=0&hl=en&rclk=1
